,BTC-USD,ETH-USD,BNB-USD,USDT-USD,ADA-USD,XRP-USD,SOL-USD,DOGE-USD,SHIB-USD,DOT-USD,DAI-USD,MATIC-USD,ATOM-USD,UNI-USD,APE-USD
2022-12-31 11:00:00,0.00041774837067988816,-0.00044760885867596296,0.00030031984630182973,-1.1745506591145804e-05,-9.115757900598565e-06,8.865000477012134e-05,-0.0030522833929951727,0.0033213594192459616,0.0004301724352023311,0.0006417345054498943,-0.00034053117290497575,-0.0002622597347671081,0.003749736490293901,0.00041774754326397466,0.0
2022-12-31 12:00:00,4.713897088009986e-05,-8.958658852977697e-05,-0.0009089874943823363,6.796908956592462e-06,9.610367807393418e-05,-0.0009408881045591158,0.002986572976656547,-0.0027087704258940944,-0.0012806434486315934,-0.0008160267125341204,0.00011058252410967445,0.0017190396621917464,-0.002551961703963266,4.7194207428414495e-05,0.0
2022-12-31 13:00:00,0.0013906600515215719,0.0022528198015387096,0.004197297105147757,1.7886525733561502e-06,0.003300427701258996,0.001198820982358827,0.005255217243830446,0.0085647555864478,0.00455240481879676,0.0024228860858570385,0.00010812655729307974,0.005326990152409671,0.0028700560760609208,0.0013906070003252835,0.0
2022-12-31 14:00:00,5.978010103438831e-05,0.0024096820620447598,0.00029553740893489307,-3.5058173616980515e-05,0.0016218110339448317,-0.0009816610637797675,0.006438311742811827,-0.00042750561864060837,-0.00032501980020668625,0.00320839320784072,-1.4185728739916605e-05,0.001005417381785513,-0.0006130657610485255,5.976612887214714e-05,0.0
2022-12-31 15:00:00,0.0002872006143080399,-4.0276148292902296e-05,0.0008316453529084468,6.558614683301862e-07,0.009385131995605213,0.0009482210516064971,0.012975086780991074,-0.0001627970430975478,0.0011382786415433462,0.0006189481416349825,-0.0001517641271262446,-0.0006824866905604604,0.0006370859879049174,0.0002872367342056806,0.0
2022-12-31 16:00:00,1.0352271323701105e-05,-6.422199995300197e-05,-0.000655834927243385,3.553512379068908e-05,-0.004119043250592419,-0.0015558497376239658,-0.005124154588521776,-0.004176167189330198,-7.17249727978398e-05,-0.0037782081160586093,2.795828040535949e-05,-0.0034992293831772616,-0.001323999710463551,1.0371705869686504e-05,0.0
2022-12-31 17:00:00,-0.0009714626855062562,-0.0021211347711415636,-0.0019236723188479428,5.365945402748442e-07,-0.005673308055598844,-0.004221682899691922,-0.012330980796118812,-0.003569868799605803,-0.003344990721584548,-0.003933473365295754,-0.00012048251323569663,-0.003264126966700161,-0.0022952622751167802,-0.0009714628637637787,0.0
2022-12-31 18:00:00,-0.00017982526614635202,-0.0005294615034525606,4.437276727034476e-05,1.7528596653856353e-05,0.00036126674221831107,0.00020518324307762444,-0.0010565510323148582,0.0005509790786970956,-8.652188788099702e-05,0.0015456972443380424,-0.00033022391663845707,-0.0012920443217156374,-0.0014977913588179845,-0.00017979560308161008,0.0
2022-12-31 19:00:00,-1.330859034782905e-05,0.002204073416723416,0.0017088021918351462,-1.2580016131836045e-05,0.0021581506253447406,0.0023173444743994393,0.012723723241419519,0.004600419410687313,-0.0006891963789848629,9.630058777128395e-05,0.0005634854156682029,0.004140669099414797,-0.0004591311233179209,-1.338177046761404e-05,0.0
2022-12-31 20:00:00,0.00012483468253434208,6.871661074524284e-05,-0.0002524636068215214,-1.4786192844216528e-05,0.0018984934502475571,0.0009590931884296012,-0.000709286532819837,0.0006514538564736163,-0.0005466559921601925,-0.0008591358039743349,-3.796909453256021e-05,-0.0008897286228490045,0.0005800433763635061,0.0001248164452222387,0.0
2022-12-31 21:00:00,-0.0012866621334427838,-0.0017350928624932935,0.00039399082035944876,-6.260349139706106e-06,-0.003535071325885764,-0.001992537425202986,-0.006270156321670977,-0.001581661424468601,-0.00031800239616064987,-0.004190264059222281,-0.0006247001953862682,-0.0031576345723869684,-0.002976527694967434,-0.0012866416766386319,0.0
2022-12-31 22:00:00,-0.001981955090506373,-0.0029485286747603936,-0.0022235056916740455,-3.487980553522184e-05,-0.006316594269239847,-0.0038426818769540945,-0.008455508437047215,-0.003068863376759651,-0.002820036158588341,-0.0014693650023935064,0.00017104577895887986,-0.005874161419178625,-0.004622838868136331,-0.0019819251601115233,0.0
2022-12-31 23:00:00,0.0009980782038406157,-0.00010932279738969009,-0.0003019730029859407,1.60388992799809e-05,-0.00058581500806293,-0.0035994129414721188,0.002950124043456076,0.000448098672295259,-0.00019687643402653803,-0.000998789507835812,0.0003917801814530184,0.0021116262391634418,0.0061533700318437135,0.0009813771924409248,0.0
2023-01-01 00:00:00,-0.0005111957889620365,-0.0013924632281271398,-0.0015517347393130825,-1.3773165562872631e-05,-0.006476939479538058,-0.003079177006214761,0.002402922452149441,-0.005467401550400628,-0.0015461127254124943,-0.005302427173270348,-0.00012149446311973046,-0.007661781857292168,0.004208425574346839,-0.0004944907919571986,0.0
2023-01-01 01:00:00,0.0010118670682588186,0.0007038220460034719,-0.0005818857623859743,2.4028386409445952e-05,0.0017689735917901647,0.0006479817512054881,0.005199704138596083,-0.00014202893525135324,-0.0006669424059698915,0.0014360491141913601,0.0002902983792946083,-0.0005250512104934961,-0.008149185764662167,0.0010118829682241443,0.0
2023-01-01 02:00:00,8.693998109189056e-05,2.530958056544938e-05,-0.0014108601916155087,2.0867857216360742e-05,0.002052722853025395,-0.0028544595764716492,-0.0016125359451584127,1.6835691325078385e-05,0.0022717510761729657,0.0006678104637981866,-0.00014633084667540225,0.0014174806834592374,0.0051071185786388884,8.693839914518832e-05,0.0
2023-01-01 03:00:00,-0.0005265921791603549,-0.0011471263672695351,-0.0006923709573181442,3.8754112520405855e-06,-0.0009771118174306816,0.000383250259354194,-0.006125378241802419,-0.001186864413418066,-0.002030158393272832,0.0001198304350897072,1.490228748955516e-05,-0.0021401737926311478,0.0019466749697206439,-0.0005265801095939327,0.0
2023-01-01 04:00:00,-0.0010976138718994074,-0.001504674066909831,-0.00514513732236797,5.067822821905799e-06,-0.003071875688013868,-0.0028205439017702097,-0.010054581809055883,-0.006335951121854415,-0.0043275231683884635,-0.0036974054316521966,-0.00020859261553455856,-0.0034439995959010244,-0.005918633851900076,-0.0010976398621395543,0.0
2023-01-01 05:00:00,0.00033986357232448477,0.001516014939675954,-0.00015860263175454647,-8.907818041233986e-05,0.0003945467172521718,-0.001638815993836411,-0.007476987900797948,0.00019537378556029966,0.0014470377691254402,0.0025466176261985775,0.00037876099114492895,0.0031445470400255442,0.0038002661261985755,0.0003398098322526558,0.0
2023-01-01 06:00:00,0.0007144353970996438,1.2158090113457669e-05,0.0002947420201963913,-3.7803982183013445e-05,-0.0008036181994922603,0.00030299916767706264,-0.0004898779769650265,0.0006121744352814524,0.0006065967410124125,0.0006303467914705313,8.033563613267575e-05,0.0013151154729176414,-0.0010427111268448076,0.0007145220807940752,0.0
2023-01-01 07:00:00,-0.0007054589887543255,0.00038438506397256027,-5.112823067621251e-05,6.660321773519477e-05,0.0020756463052833637,0.0004640078930102471,-0.0005247455272880312,0.0012524747873957167,-0.001330815034891826,0.0007633833572684469,-9.666577577192749e-05,0.0005537073714958179,0.0027161969550446126,-0.0007054288217222362,0.0
2023-01-01 08:00:00,-0.0007346784493679481,-0.0005518527712718026,-0.0016107519037676904,-3.166131669187191e-05,-0.002234998147332285,-0.00033956154972141454,-0.005140972620649473,-0.00263692043089444,-0.00092946766276235,-0.0017505702584676094,-0.00013655186069848316,0.0011946432399828494,-0.0012164509212590788,-0.0007347672040768349,0.0
2023-01-01 09:00:00,0.0010476212586126537,0.0013904902505119737,0.0024411682427177535,-3.166231916263214e-05,0.0019175986257256642,0.0023590722127911387,0.005827542828796478,0.004341314973236365,0.0017414788716291984,0.004185265311711467,0.0001184334374919611,0.002799280078310724,0.0026790159239969084,0.0010477009228262511,0.0
2023-01-01 10:00:00,0.00032016312537363047,0.0002569120895247454,-0.0006762895372879164,7.0957858038710465e-06,-0.00033440242929366857,0.0009676362950811058,0.0006452835281179906,-0.0008470170709100363,0.0012588729810850557,0.004605658561191809,-2.1694859654209497e-05,-0.0009049221945985816,0.0009808249523496494,0.00032016444763773667,0.0
2023-01-01 11:00:00,0.0005511912023065199,3.7746260556663765e-06,0.0008382812184889267,2.760749429764722e-05,0.003341366076406954,0.0007999825961889513,0.014154906821755867,0.0018471908697942822,0.0008497941503384216,-9.903688827066484e-06,0.00011097259745141186,0.0021844847749108204,-0.0008616734510750731,0.0005511785693202425,0.0
2023-01-01 12:00:00,0.000532494155589015,0.0008146796974479566,0.0008639702495790793,1.2581132278781826e-05,0.0010134515303013426,0.00031571078846959866,0.00039226609260883374,0.00011699217303649882,0.0002848701771633701,-0.0004923369500252688,-0.00022255359661050802,0.0008648764552826331,0.00016646327682345654,0.0005325002476386431,0.0
2023-01-01 13:00:00,-0.0007686986129993471,-0.0016056220510233734,-0.0016077621098616922,-4.8536615101722883e-05,-0.0027154860733297737,9.676279163885319e-05,-0.007956091255869532,-0.0017060214919910838,-0.0008945643328246436,-0.0020441433031904346,6.604410365643446e-05,-0.003318219515680394,-0.002371082459181608,-0.0007686719696048531,0.0
2023-01-01 14:00:00,0.00023997950024811534,-0.00018848965420170715,0.0002068830193879561,4.191812448786017e-05,0.0012332695048249314,-0.0016716403706548257,-0.0014246570694495622,0.0005394409331735906,-7.423528912127775e-05,0.0007958698998086787,3.0993923882115356e-05,-0.0003113251329884993,0.0018223292488372584,0.00023998048625521832,0.0
2023-01-01 15:00:00,0.00019887741667398663,0.000953009326178472,0.0011731934448080043,-5.54525559113285e-06,0.0016674981366391862,-0.0021354000237398174,0.0009882077466137169,0.0013102645448861195,0.0003314213278638805,0.0024135079575045306,-0.0001635633933990186,0.0037302277759057698,0.002466413346329855,0.0001988412942133807,0.0
2023-01-01 16:00:00,0.0007892217297298704,0.000935896181192987,0.001303327898385681,-1.0613585699826073e-05,0.003065806478734868,0.00105493911908394,0.002894003499655589,0.00044918640987064943,0.00025430097226443704,0.0008135385300161587,0.00017751034574887845,0.0006161486330286875,0.0018968923679765542,0.0007891893840711518,0.0
2023-01-01 17:00:00,0.000835231402928543,0.0023808598229274488,0.0015369387945519866,-2.0631224846685924e-05,0.005261621345341063,0.0024225939922612773,0.006247400323283565,0.0019436134394006767,0.0023772618570232673,0.0034260564259658804,-9.155277809470314e-05,0.0011478573956256919,-0.00011321432216772573,0.0008352135387094316,0.0
2023-01-01 18:00:00,0.0005720077421152923,0.0005788075486267652,-0.0008623378367257898,9.540544661770882e-07,0.0018574023949461773,0.0028547051941938107,0.004673772023581552,0.006383091930419744,0.002227742995853008,0.001988663233044563,-7.886370225300817e-05,0.00043213779156142396,0.0008670425337859202,0.0005720101407459469,0.0
2023-01-01 19:00:00,0.0007273979762175794,0.0008521502630268943,0.001021003680073172,4.1917869543157034e-05,-0.0003614475269619179,-0.0002764953095535451,-0.0019458353348039234,0.00028532535886364904,0.001611360437280402,-0.0014131753757245244,-4.316009385011706e-05,0.0006244447115282434,0.0020163803596172456,0.0007274404407100587,0.0
2023-01-01 20:00:00,0.0003632067705267654,-0.000197507436492336,0.0008549932015045882,-5.604848074354713e-06,0.0007137211465120669,-0.0009393198198185679,0.0019388646910970502,0.0026959283330639603,0.0008974134554107531,0.0023347858505553885,3.636429103329971e-05,0.0010790505230852568,-0.0009728407826908968,0.0003631934209857183,0.0
2023-01-01 21:00:00,0.00019219106036893327,0.0006442684948259742,-0.0008161083554249985,1.7529952219512558e-05,0.002092333524106337,-0.0005523325062407374,-0.0009769435058363213,-0.0023363966897983627,-0.0010617053610307173,0.0029406935954204836,-0.0001368200652246827,-0.00231623638321849,-0.0006203544644221987,0.00019216538222052856,0.0
2023-01-01 22:00:00,-0.00023604165774627212,-0.0010568751681880018,-0.001487909563962611,1.788753356335475e-06,-0.0008024818894691381,-0.0006337111009651626,0.0005214546399359022,-0.003083976594180888,-0.0002498516343783083,-0.0014984300558255439,-0.00010147952021412255,-0.0013915035357240863,-0.00021212606229104914,-0.00023603360311381848,0.0
2023-01-01 23:00:00,0.0007397948173705302,-0.000478235371438973,-0.0030279109219998805,2.671166947134868e-05,0.0024829038037211372,0.0006585198361749607,-0.0001591691564491097,0.0004790274370353718,0.0013513014464311983,-0.0006763032222836602,0.0001789237647935644,0.0026517484888629057,0.003093146300064347,0.0005495641334462434,0.0
2023-01-02 00:00:00,-0.0012872073718913158,-0.0020745248794243093,-0.0018267419369979406,2.742675669762099e-06,-0.0033273348547848396,-0.0032096552924614353,-0.0070207533126597395,-0.00391129770928523,-0.0035453664572449024,-0.004246355877473276,-0.0002293692382860603,-0.004034323661102572,-0.004883000835440493,-0.0010970203413146421,0.0
2023-01-02 01:00:00,-0.0011172748274537118,-0.0019366643103155875,-0.0057730318999688595,6.1411812859914406e-06,-0.004652950045499542,-0.03551773114665176,-0.005771280579367763,-0.007542708793582151,-0.0013715172388530001,-0.0027281545265851023,-0.00017097303167202572,-0.0069558890213146434,0.0026193054430185604,-0.00111716178895058,0.0
2023-01-02 02:00:00,0.0010069328554555448,0.0011767196524901879,0.0015357366268690365,-7.035531221366812e-06,0.002590337355968519,0.0031742926602863833,0.0059700523513520065,0.0023085160002855173,0.0008528801470363175,0.009312307843159935,0.00039825570611477687,0.001036840255519022,0.0034571798668883136,0.0010069479817222293,0.0
2023-01-02 03:00:00,0.004379964467949363,0.003635328679756891,0.004410523238937552,4.233249293503909e-06,0.005932565703605038,0.006360817259705457,0.007631417342246036,0.0056962362121934325,0.0007418548012883879,0.014075557981230433,0.0003927934200921011,0.005001208334835958,0.0162129272663092,0.004379906429452638,0.0
2023-01-02 04:00:00,-0.0016819621538133331,-0.0004198579564289053,-0.0014649630780347515,7.989463924391881e-06,-0.001668339729837533,-0.0043062421904555255,-0.0020304156367219354,-0.0005583337795711501,-0.0015280212370292357,-0.00012901221845169843,-0.00036227040585632526,-0.0022290900348391593,-0.0032505729814797275,-0.0016820297435057383,0.0
2023-01-02 05:00:00,0.0004587523810567667,0.001130258716991718,0.002779190509021438,1.1507100790554849e-05,0.0023482098516573384,0.01178261515723695,0.0009792159090885734,0.003248933475802026,0.0019414097059416164,0.001218726572618336,0.0002639375177228593,0.004205615148888285,0.006942755679781672,0.0004587446521250028,0.0
2023-01-02 06:00:00,-0.0007454181590630841,-0.0009658703895338083,-0.00023209128544516474,-2.742646889332029e-05,-0.0010372480381536224,0.0013145277493338478,0.00014219866878983477,-0.00045368461817751725,0.0036817275698676475,-0.0032119430354989637,-0.0002573799604630145,-0.0010960908924381666,-0.0018271897237546692,-0.0007453574748452857,0.0
2023-01-02 07:00:00,0.005449571601025069,0.010017261224193752,0.009767949683778475,1.6575216784004813e-05,0.018171574468796865,0.01847845856941493,0.10433104913383906,0.025425295257376305,0.005814156959696004,0.009982494887381434,0.00027919281747430076,0.018494902589393618,0.024874603599748565,0.0054495461581472015,0.0
2023-01-02 08:00:00,0.0002942096218665853,0.0013771815630610404,0.002589897168455041,7.279653000455112e-05,-0.00018594692411311173,0.014638828077874713,0.010799966912307703,0.00155618154526731,0.0038889837950335142,0.0032525850930130405,3.0394171282374837e-05,0.00942853534588178,0.001812461146276927,0.0002941839279409389,0.0
2023-01-02 09:00:00,-0.0008791514158222693,0.001417915115792853,-0.0007669068353032981,5.979531463464901e-05,3.7496806916821374e-05,0.006667453777399669,-0.0034634327262811717,0.00018671560889206283,0.00021235661923214768,0.001110438917766835,-0.00030064493451992366,6.79266329829515e-05,-0.001565205835595033,-0.0008791134169049238,0.0
2023-01-02 10:00:00,0.000783347314481604,0.0007831212366751874,0.0008494199272009812,-8.561034907957338e-05,-0.001682881160672498,0.0013924361052654163,-0.012038946717279968,-0.0019252775796215831,-0.0022669104627875344,-0.002006435144825363,8.816437397803743e-05,0.0014590400710612424,0.002177446295894097,0.0007833319943848905,0.0
2023-01-02 11:00:00,-0.00011075211022387355,-0.0006925562116524051,-0.0007680178508714758,4.2567621714039274e-05,0.000506569544131002,-0.004641569025172986,-0.002014865450155014,-0.001863718556861349,5.3840877794631266e-05,-0.00034669980230085304,-0.00011689845927607196,-0.001913171729019657,0.005725662093264244,-0.00011071794657925379,0.0
2023-01-02 12:00:00,-0.0001846530232549687,5.585938639472007e-05,0.0011098558484310822,-2.0270070067810387e-05,-0.0001951109519338078,-0.0023424243958729534,0.008615733284445143,0.003029923711314196,0.0014532741070475165,8.00183160544874e-05,-8.167307715957634e-06,0.0001686096293881595,-0.0011915300311927304,-0.00018465379205838558,0.0
2023-01-02 13:00:00,-0.0014749458184665266,-0.0014485385081823262,-0.0020422042093361007,-1.7945316685673302e-05,-0.00291253066742371,0.0018505267777190644,0.00044826369445361984,-0.0023357421734373665,-0.002390185898640714,-0.002160721801494123,-0.0001604981503529153,-0.0010944389954843203,-0.0037387986552489772,-0.0014749750885365536,0.0
2023-01-02 14:00:00,6.780428223786104e-06,0.0008042110128478471,-0.0011340503909587306,4.226935146232606e-05,-0.000151581235004086,0.005386585289520028,-2.4993701116207676e-05,0.00014018858290648634,0.0010270471434274957,0.0017134722617482008,0.000293551380604106,0.0024888022165859254,-0.0010869763290700788,6.822850422989511e-06,0.0
2023-01-02 15:00:00,0.0019210998113674013,0.0021480482995073114,0.0025831504497802462,2.3906134145342496e-05,0.005643234032281123,0.01365163013099176,0.0030625263443924806,0.006934037317191327,0.0028623410031094793,0.003730337376962383,0.0001309495354131075,0.007610372831108602,-0.001106553951385162,0.0019210295638522658,0.0
2023-01-02 16:00:00,-0.000916935143081165,-0.0013338552362169157,-0.0021107052933912957,-2.5098475000684896e-05,-0.00042023998076885685,0.004952520416981899,-0.0015481431291116917,-0.0029027033858133977,-0.0021561919514674717,0.002444035900632626,-0.00021863630164965214,-0.002709046528055171,0.0004432113512317085,-0.000916836345602277,0.0
2023-01-02 17:00:00,-0.00011270504080850386,-0.0003147855099708525,0.00042569054821943903,-9.777248640525784e-06,-0.0006056200104117586,0.0013427566870593448,0.0025701835844782585,-0.0019445175854727124,-0.0007865156476869794,-0.003914560182630627,-3.9285688422534176e-05,-0.0025359112198425366,0.00304737446121725,-0.00011276005480845005,0.0
2023-01-02 18:00:00,0.00033223901077663166,0.0009495705791667853,4.294271980163085e-05,2.503910422605346e-05,0.0026954753970097113,-0.005999014953968429,0.00016473641697407204,0.0015021341468861341,-0.0005187641271922606,0.003167300645454886,0.0003319423158967576,0.002524341105903425,-0.001001310198276123,0.00033222500131193294,0.0
2023-01-02 19:00:00,0.0006492115144758722,0.0005231215952229761,6.032707485584329e-05,-4.119562092921618e-05,0.000946996143523806,0.0018191480094669362,0.01117296989799362,0.0005222043877453972,0.00018812751102698598,0.002165727121834909,-0.00010548956375310265,0.0012119268428610877,-0.00284886115165069,0.0006491950007358853,0.0
2023-01-02 20:00:00,-0.0003140480876492444,-0.0005617003750249503,0.002064826573465599,9.30046216149291e-06,-0.0027127009957101096,0.005979378297236062,0.002812831380785178,-0.00033987697524374386,0.0016019803268398423,-0.0029433851897155833,-0.00039094479836418434,0.0006699571960609743,-0.0037384585069983184,-0.0003140365826978886,0.0
2023-01-02 21:00:00,0.0005064428033266633,0.0007186235593455223,0.0004802563500650959,-4.709838617367323e-06,0.003062473830750101,0.0006537035639202146,0.003584345779137056,0.00208649400732307,0.0022388900865145524,-6.571400410647578e-05,0.0006011977284066647,0.002612303814860563,0.002615040839683289,0.0005065109514036165,0.0
2023-01-02 22:00:00,-0.0019631363950783293,-0.003004339986729491,-0.0034712413872081105,1.6216059921119328e-05,-0.004953369068510469,-0.013051070864021222,-0.005926370941251203,-0.003567147584574527,-0.0018283229882762478,-0.003346960136298379,-0.0007759144537079909,-0.005448345523779218,-0.007566841070474088,-0.0019632080911561193,0.0
2023-01-02 23:00:00,-0.0012201572115117841,-0.0005303415191075893,-0.003407393991491721,-6.5579337405598205e-06,-0.0012020019165128568,-0.0019149189111149084,-0.0008072200495940677,-0.007908027540529104,-0.0022770910217285827,-0.0002620814185577833,5.462461796918697e-05,-0.001964336300877282,-0.0010789396634375919,-0.001093953415626825,0.0
2023-01-03 00:00:00,0.0006933049207064528,0.0010470509451177535,0.001840902440146416,8.704157260475412e-06,0.0018221502866583676,-0.005346324448180599,0.0028931620760739188,0.0040383166355204446,0.0031657061400673613,0.0025164560289691264,0.00028625337960002685,0.002428011169738434,0.0039942019425720544,0.0005671316843185495,0.0
2023-01-03 01:00:00,-0.0013131936755040878,-0.0020423886246907596,-0.0030173595947864305,-3.273040919117921e-05,-0.005773082988263989,-0.007223954971302171,-0.022221875182051605,-0.005248854144356091,-0.003412987737855577,-0.0041362364282770065,-0.00018387007568118318,-0.004269320685913735,-0.0012370337515776341,-0.0013131438176284204,0.0
2023-01-03 02:00:00,0.00036039002599119133,0.0008038875406693196,0.0010223983336334064,3.875173392144065e-05,-0.0007084288587669283,-0.0019984970692057827,0.00884258069768044,0.0023458771335130306,6.666094124189732e-07,0.001274233434492094,0.00021838666121701877,-0.000505602548193199,0.005098746484780414,0.0003603561334594503,0.0
2023-01-03 03:00:00,0.0007661289258161379,0.0009643148524260772,0.001506507554205918,-1.871988088967447e-05,0.002949971386407015,-0.0010512071620244806,0.005264040037780457,0.0008782090431154697,-0.0004233864511352365,0.0012202995500261826,7.91630746636428e-05,0.0031008876038194806,0.0018359169214470041,0.0007660794032595269,0.0
2023-01-03 04:00:00,-0.00031623350369644265,-0.0012832788103437642,-0.001495196256606016,1.0969654240183772e-05,-0.0024747215175013725,0.002110670571593192,0.002118232944510222,-0.0012648821591518579,-0.0020656052920621022,-0.0017793973183318403,-0.0003534806086755621,-0.0020599723549727836,-0.00043309485203509804,-0.00031627083681407334,0.0
2023-01-03 05:00:00,0.001693951722171082,0.002474052493235698,0.003328161958031542,8.048019616241929e-05,0.004035345054089628,0.009968468203315716,0.04148505845278471,0.005002063526549614,0.001873410928167546,0.005510149355204151,0.0005122647516231419,0.002785404106545384,0.006618923006677385,0.0016940121711448996,0.0
2023-01-03 06:00:00,0.0008300859864879216,-7.762902896298495e-05,-4.9555735934848464e-05,4.769003764924284e-07,0.0006302571402941668,0.006719546114489351,0.008800997267720375,3.0478130337054428e-05,0.001470585886480863,0.0005463057098305393,-7.080603012858695e-05,0.004176631732998582,-0.004179503383285745,0.0008300971501773026,0.0
2023-01-03 07:00:00,-2.2059767146593063e-05,0.00014442127711564694,-5.6371205253915685e-06,-3.7377756632566596e-05,-0.0018365887939331953,-0.002149671636544566,0.008369894705684718,0.000572380882187572,0.00025195319353538506,-0.00018936063789966589,-2.3722333308338697e-05,-0.0008732117391456226,-0.0016590399785882677,-2.2102827499677033e-05,0.0
2023-01-03 08:00:00,-0.0006066591888209994,-0.0012128838089415705,-0.0008924284734561697,-5.544188148297558e-06,-0.0029021140654044717,-0.005901295510856534,-0.012161248649091162,-0.002885135914875542,-0.0026345483807721764,-0.001610803112951939,1.6450723110944966e-05,-0.002649282256097306,-0.0028409666273446154,-0.0006066777872818052,0.0
2023-01-03 09:00:00,0.0021129581990834076,0.002131776949758476,0.001578313232820875,7.153785401651066e-06,0.007072908193336574,0.003022890935153151,0.005345330871799983,0.0014236352923101654,0.0025052499356415263,0.006575353438157033,7.366731011676577e-05,0.0037376040912256822,0.03303507906607048,0.0021129722505945103,0.0
2023-01-03 10:00:00,-0.0009092229382553064,-0.0009645239987176006,-0.002503933264857028,-3.0165475520139242e-05,-0.001089532020809495,-0.003507265066394553,0.00408107902112956,0.0003046900663228368,-0.0016662819560167078,-0.00043060402502839885,-0.0004238996608166495,-0.003012639201612082,-0.007162762658478945,-0.0009091825487434216,0.0
2023-01-03 11:00:00,-0.00043216483046960917,-0.0012305113743729947,-0.0003985620411217471,-1.4427288226276072e-05,-0.0013210718599173544,-0.004466749539855997,-0.0013394914457655466,-0.0036712714350364333,-0.001144231960495426,-0.002284964664081845,0.00021939393586576264,-0.002493661292938912,-0.00016736737280854768,-0.00043218587185878446,0.0
2023-01-03 12:00:00,-0.0013360612406549356,-0.0005064124253792724,-0.002171820609784743,1.3831123414080029e-05,-0.001127997662104585,-0.0008822667769200384,-0.0033991726385570005,-0.003034339488864062,-0.002408540765026662,-0.0005402228861873396,-0.00018177161076177192,-0.001412276068020864,0.0004495128282846435,-0.0013360597887284616,0.0
